id,num,name,url,area,village,price,type,square,line,station,meter,addtime
1768,5795883,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5795883.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1342,嘉定,金沙湾绿地和苑二期 ,1600,合租,25,11,马陆,1152,2019-08-19
1767,5742018,美罗家园年吉苑-宝山 近地铁 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/5742018.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1341,宝山,美罗家园年吉苑 ,1200,合租,15,7,美兰湖,352,2019-08-19
1766,5708662,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5708662.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1340,嘉定,金沙湾绿地和苑二期 ,1800,合租,30,11,马陆,1152,2019-08-19
1765,5637272,美罗家园年吉苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/5637272.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1339,宝山,美罗家园年吉苑 ,1000,合租,12,7,美兰湖,352,2019-08-19
1764,1081270,万源城1期（莲花路755弄）-闵行 近地铁 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/1081270.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1338,闵行,万源城1期（莲花路755弄） ,1700,合租,16,12,顾戴路,618,2019-08-19
1763,5713582,金沙湾绿地和苑二期-嘉定 独卫 带阳台 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5713582.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1337,嘉定,金沙湾绿地和苑二期 ,1780,合租,18,11,马陆,1152,2019-08-19
1762,184939,二联家园二区-闵行 独卫 保洁服务 维修服务 新上架 别墅改造 主卧,http://sh.baletu.com/house/184939.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1336,闵行,二联家园二区 ,1600,合租,15,2,徐泾东,1148,2019-08-19
1761,5711092,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5711092.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1335,宝山,美罗家园年吉苑 3室2厅1卫,4800,整租,125,7,美兰湖,352,2019-08-19
1760,951214,万源城1期（莲花路755弄）-闵行 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/951214.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1334,闵行,万源城1期（莲花路755弄） ,1100,合租,10,12,顾戴路,618,2019-08-19
1759,5692290,金葫芦新村五区-青浦 独卫 保洁服务 新上架,http://sh.baletu.com/house/5692290.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1333,青浦,金葫芦新村五区 ,1500,合租,15,-1,,-1,2019-08-19
1758,5783245,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5783245.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1332,嘉定,金沙湾绿地和苑二期 ,1950,合租,20,11,马陆,1152,2019-08-19
1757,3644684,金水湾（盈港东路2218弄）-青浦 独卫 新上架 非一楼 朝南,http://sh.baletu.com/house/3644684.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1331,青浦,金水湾（盈港东路2218弄） ,1500,合租,14,-1,徐盈路盈港东路,464,2019-08-19
1756,185714,二联家园二区-闵行 独卫 维修服务 新上架 电梯房 复式 别墅改造,http://sh.baletu.com/house/185714.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1330,闵行,二联家园二区 ,3300,合租,10,2,徐泾东,1148,2019-08-19
1755,5718994,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5718994.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1329,宝山,美罗家园年吉苑 ,1450,合租,15,7,美兰湖,352,2019-08-19
1754,5594556,绿地云天坊-松江 近地铁 独卫 保洁服务 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/5594556.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1328,松江,绿地云天坊 ,2300,合租,28,9,泗泾,255,2019-08-19
1753,3756767,小上海新城一期-浦东 新上架 电梯房 非一楼,http://sh.baletu.com/house/3756767.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1327,浦东,小上海新城一期 ,850,合租,9,-1,川周公路文康路,209,2019-08-19
1752,817583,广达新苑-闵行 新上架 非一楼 朝南,http://sh.baletu.com/house/817583.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1326,闵行,广达新苑 ,2100,合租,16,10,航中路,831,2019-08-19
1751,3328011,美罗家园罗安苑-宝山 近地铁 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/3328011.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1325,宝山,美罗家园罗安苑 2室1厅1卫,3200,整租,65,7,罗南新村,746,2019-08-19
1750,5717241,金葫芦新村八区-青浦 新上架 朝南,http://sh.baletu.com/house/5717241.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1324,青浦,金葫芦新村八区 ,1800,合租,25,-1,芦沈路金葫芦八组,118,2019-08-19
1749,4342968,信达郡庭-宝山 近地铁 带阳台 新上架 非一楼,http://sh.baletu.com/house/4342968.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1323,宝山,信达郡庭 ,1600,合租,10,7,美兰湖,235,2019-08-19
1748,5176687,国亭花苑南区-松江 带阳台 保洁服务 维修服务 新上架 非一楼,http://sh.baletu.com/house/5176687.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1322,松江,国亭花苑南区 ,1800,合租,20,9,九亭,1438,2019-08-19
1747,5785961,电机二村-闵行 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5785961.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1321,闵行,电机二村 ,2380,合租,20,5,金平路,855,2019-08-19
1746,1818631,万源城1期（莲花路755弄）-闵行 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/1818631.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1320,闵行,万源城1期（莲花路755弄） ,1200,合租,12,12,顾戴路,618,2019-08-19
1745,5613734,南郊别墅-闵行 独卫 保洁服务 新上架 朝南,http://sh.baletu.com/house/5613734.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1319,闵行,南郊别墅 ,2400,合租,20,5,银都路,1701,2019-08-19
1744,5706917,曹杨雅苑-普陀 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/5706917.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1318,普陀,曹杨雅苑 ,2100,合租,18,11,上海西站,515,2019-08-19
1743,5635301,金地都会艺境-松江 新上架 非一楼,http://sh.baletu.com/house/5635301.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1317,松江,金地都会艺境 ,1280,合租,12,-1,陈春路明兴路,273,2019-08-19
1742,5692300,金葫芦新村五区-青浦 独卫 新上架 非一楼,http://sh.baletu.com/house/5692300.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1316,青浦,金葫芦新村五区 ,1500,合租,20,-1,,-1,2019-08-19
1741,584105,繁荣苑南区（沪亭南路290弄1-290号）-松江 新上架 非一楼 朝南,http://sh.baletu.com/house/584105.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1315,松江,繁荣苑南区（沪亭南路290弄1-290号） ,1500,合租,18,-1,牛车泾村,202,2019-08-19
1740,5726151,美罗家园罗翔苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/5726151.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1314,宝山,美罗家园罗翔苑 ,1250,合租,14,7,罗南新村,546,2019-08-19
1739,4519030,绿地梧桐院-浦东 带阳台 新上架 智能电表 非一楼,http://sh.baletu.com/house/4519030.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1313,浦东,绿地梧桐院 ,1600,合租,18,-1,繁荣路康沈路,80,2019-08-19
1738,5534265,金汇苑-松江 独卫 保洁服务 维修服务 新上架 别墅改造 非一楼,http://sh.baletu.com/house/5534265.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1312,松江,金汇苑 ,1200,合租,15,-1,盛龙路同利路,424,2019-08-19
1737,1443148,外冈景苑-嘉定 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1443148.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1311,嘉定,外冈景苑 ,700,合租,20,-1,李家泾,432,2019-08-19
1736,444941,宝翔苑-宝山 近地铁 新上架 非一楼,http://sh.baletu.com/house/444941.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1310,宝山,宝翔苑 ,1500,合租,18,7,刘行,799,2019-08-19
1735,5708664,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5708664.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1309,嘉定,金沙湾绿地和苑二期 ,1600,合租,20,11,马陆,1152,2019-08-19
1734,1313772,金榜雅苑-闵行 近地铁 新上架 非一楼,http://sh.baletu.com/house/1313772.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1308,闵行,金榜雅苑 ,1500,合租,18,5,剑川路,583,2019-08-19
1733,5063501,金水湾（盈港东路2218弄）-青浦 独卫 保洁服务 新上架 非一楼,http://sh.baletu.com/house/5063501.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1307,青浦,金水湾（盈港东路2218弄） ,1600,合租,18,-1,徐盈路盈港东路,464,2019-08-19
1732,184955,二联家园二区-闵行 保洁服务 新上架 朝南,http://sh.baletu.com/house/184955.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1306,闵行,二联家园二区 ,1700,合租,15,2,徐泾东,1148,2019-08-19
1731,604696,紫金花园-松江 独卫 保洁服务 维修服务 新上架 电梯房 复式 非一楼 主卧,http://sh.baletu.com/house/604696.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1305,松江,紫金花园 ,1980,合租,20,9,九亭,1660,2019-08-19
1730,4896830,宝宸怡景园-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/4896830.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1304,宝山,宝宸怡景园 ,1600,合租,15,1,通河新村,609,2019-08-19
1729,4352212,新城上坤樾山美墅-松江 近地铁 独卫 新上架,http://sh.baletu.com/house/4352212.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1303,松江,新城上坤樾山美墅 ,1400,合租,19,9,佘山,839,2019-08-19
1728,3442483,好日子大家园D区-宝山 新上架 非一楼 主卧,http://sh.baletu.com/house/3442483.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1302,宝山,好日子大家园D区 ,1800,合租,16,7,刘行,1470,2019-08-19
1727,5803923,美罗家园年吉苑-宝山 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5803923.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1301,宝山,美罗家园年吉苑 ,1200,合租,18,7,美兰湖,352,2019-08-19
1726,604709,亭中小区-松江 带阳台 保洁服务 维修服务 新上架 非一楼 朝南,http://sh.baletu.com/house/604709.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1300,松江,亭中小区 ,1500,合租,30,9,九亭,1177,2019-08-19
1725,904855,豪世盛地-闵行 近地铁 带阳台 新上架 非一楼,http://sh.baletu.com/house/904855.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1299,闵行,豪世盛地 ,1600,合租,15,9,七宝,507,2019-08-19
1724,5824794,绿地云天坊-松江 近地铁 独卫 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/5824794.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1298,松江,绿地云天坊 ,1600,合租,20,9,泗泾,255,2019-08-19
1723,3757349,小上海新城一期-浦东 新上架 电梯房 非一楼,http://sh.baletu.com/house/3757349.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1297,浦东,小上海新城一期 ,950,合租,8,-1,川周公路文康路,209,2019-08-19
1722,5739969,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房,http://sh.baletu.com/house/5739969.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1296,宝山,美罗家园年吉苑 2室1厅1卫,3300,整租,62,7,美兰湖,352,2019-08-19
1721,5817959,美罗家园年吉苑-宝山 近地铁 独卫 新上架,http://sh.baletu.com/house/5817959.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1295,宝山,美罗家园年吉苑 3室1厅1卫,3900,整租,88,7,美兰湖,352,2019-08-19
1720,5718878,美罗家园年吉苑-宝山 近地铁 独卫 新上架,http://sh.baletu.com/house/5718878.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1294,宝山,美罗家园年吉苑 ,1880,合租,25,7,美兰湖,352,2019-08-19
1719,5689643,美罗家园年吉苑-宝山 近地铁 新上架 主卧,http://sh.baletu.com/house/5689643.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1293,宝山,美罗家园年吉苑 ,1700,合租,22,7,美兰湖,352,2019-08-19
1718,5677316,绿地云天坊-松江 近地铁 新上架 电梯房 灵活签 非一楼,http://sh.baletu.com/house/5677316.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1292,松江,绿地云天坊 ,1700,合租,18,9,泗泾,255,2019-08-19
1717,5730642,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5730642.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1291,宝山,美罗家园年吉苑 2室1厅1卫,3300,整租,63,7,美兰湖,352,2019-08-19
1716,276283,西郊一区（龙阳二区）-青浦 独卫 保洁服务 维修服务 新上架 电梯房 别墅改造 非一楼 朝南,http://sh.baletu.com/house/276283.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1290,青浦,西郊一区（龙阳二区） ,1800,合租,25,-1,盈港东路明珠路,63,2019-08-19
1715,5594550,绿地云天坊-松江 近地铁 维修服务 新上架 电梯房 复式 非一楼 朝南,http://sh.baletu.com/house/5594550.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1289,松江,绿地云天坊 ,1600,合租,18,9,泗泾,255,2019-08-19
1714,5710654,火箭村-浦东 近地铁 新上架,http://sh.baletu.com/house/5710654.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1288,浦东,火箭村 ,1000,合租,10,11,秀沿路,1203,2019-08-19
1713,5717245,金葫芦新村八区-青浦 新上架,http://sh.baletu.com/house/5717245.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1287,青浦,金葫芦新村八区 ,2800,合租,40,-1,芦沈路金葫芦八组,118,2019-08-19
1712,604697,紫金花园-松江 独卫 保洁服务 维修服务 新上架 电梯房 复式 非一楼,http://sh.baletu.com/house/604697.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1286,松江,紫金花园 ,1900,合租,30,9,九亭,1660,2019-08-19
1711,5789033,美罗家园年吉苑-宝山 近地铁 独卫 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5789033.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1285,宝山,美罗家园年吉苑 ,1600,合租,18,7,美兰湖,352,2019-08-19
1710,276298,西郊一区（龙阳二区）-青浦 独卫 保洁服务 新上架 电梯房 别墅改造 朝南,http://sh.baletu.com/house/276298.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1284,青浦,西郊一区（龙阳二区） ,1800,合租,19,-1,盈港东路明珠路,63,2019-08-19
1709,5677645,绿地云天坊-松江 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5677645.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1283,松江,绿地云天坊 ,1500,合租,18,9,泗泾,255,2019-08-19
1708,5675582,明珠家园一区-青浦 独卫 保洁服务 新上架 非一楼,http://sh.baletu.com/house/5675582.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1282,青浦,明珠家园一区 ,1400,合租,13,-1,明珠路北青公路,123,2019-08-19
1707,185734,二联家园二区-闵行 独卫 维修服务 新上架 电梯房 复式 别墅改造 非一楼,http://sh.baletu.com/house/185734.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1281,闵行,二联家园二区 ,3000,合租,30,2,徐泾东,1148,2019-08-19
1706,5710653,火箭村-浦东 近地铁 新上架,http://sh.baletu.com/house/5710653.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1280,浦东,火箭村 ,1200,合租,12,11,秀沿路,1203,2019-08-19
1705,5633051,信达郡庭-宝山 近地铁 新上架 非一楼 朝南,http://sh.baletu.com/house/5633051.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1279,宝山,信达郡庭 ,1600,合租,18,7,美兰湖,235,2019-08-19
1704,3442458,好日子大家园D区-宝山 新上架 非一楼,http://sh.baletu.com/house/3442458.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1278,宝山,好日子大家园D区 ,1500,合租,15,7,刘行,1470,2019-08-19
1703,5276555,美罗家园佳境苑-宝山 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5276555.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1277,宝山,美罗家园佳境苑 2室1厅1卫,2900,整租,80,7,美兰湖,1644,2019-08-19
1702,1249048,良隆园-松江 新上架 非一楼,http://sh.baletu.com/house/1249048.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1276,松江,良隆园 ,1900,合租,18,9,九亭,1419,2019-08-19
1701,37173,文怡苑二期-浦东 近地铁 带阳台 新上架,http://sh.baletu.com/house/37173.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1275,浦东,文怡苑二期 1室1厅1卫,3700,整租,60,11,秀沿路,697,2019-08-19
1700,5814176,中环国际公寓3期-宝山 新上架,http://sh.baletu.com/house/5814176.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1274,宝山,中环国际公寓3期 ,2200,合租,25,1,呼兰路,1451,2019-08-19
1699,3639730,美罗家园罗安苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/3639730.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1273,宝山,美罗家园罗安苑 ,1100,合租,15,7,罗南新村,746,2019-08-19
1698,1820081,万源城1期（莲花路755弄）-闵行 近地铁 独卫 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1820081.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1272,闵行,万源城1期（莲花路755弄） ,3400,合租,9,12,顾戴路,618,2019-08-19
1697,4311814,合生御廷园-青浦 独卫 新上架,http://sh.baletu.com/house/4311814.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1271,青浦,合生御廷园 1室0厅1卫,1300,整租,15,-1,赵巷汽车站,317,2019-08-19
1696,5531817,广虹馨苑-青浦 独卫 新上架 非一楼 主卧,http://sh.baletu.com/house/5531817.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1270,青浦,广虹馨苑 ,1800,合租,26,-1,盈港东路京华路,192,2019-08-19
1695,726651,志成花苑知雅汇-松江 独卫 保洁服务 维修服务 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/726651.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1269,松江,志成花苑知雅汇 ,2080,合租,20,9,九亭,1666,2019-08-19
1694,5708026,星河世纪城星月蓝湾C区-普陀 近地铁 新上架 非一楼 朝南,http://sh.baletu.com/house/5708026.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1268,普陀,星河世纪城星月蓝湾C区 ,2300,合租,15,11,上海西站,457,2019-08-19
1693,5717239,金葫芦新村八区-青浦 保洁服务 新上架 朝南,http://sh.baletu.com/house/5717239.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1267,青浦,金葫芦新村八区 ,2200,合租,25,-1,芦沈路金葫芦八组,118,2019-08-19
1692,5309174,蟠龙馨苑-青浦 近地铁 独卫 带阳台 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5309174.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1266,青浦,蟠龙馨苑 ,2100,合租,20,17,徐盈路,952,2019-08-19
1691,604695,紫金花园-松江 保洁服务 维修服务 新上架 电梯房 复式 非一楼 主卧,http://sh.baletu.com/house/604695.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1265,松江,紫金花园 ,1600,合租,20,9,九亭,1660,2019-08-19
1690,1296045,美罗家园罗秀苑-宝山 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1296045.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1264,宝山,美罗家园罗秀苑 ,1500,合租,26,7,罗南新村,1002,2019-08-19
1689,5641625,美罗家园年吉苑-宝山 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/5641625.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1263,宝山,美罗家园年吉苑 ,1800,合租,18,7,美兰湖,352,2019-08-19
1688,5541841,宁怡苑-浦东 新上架 非一楼,http://sh.baletu.com/house/5541841.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1262,浦东,宁怡苑 ,900,合租,10,11,康新公路,1082,2019-08-19
1687,5660898,三佳花苑-闵行 近地铁 新上架 非一楼 朝南,http://sh.baletu.com/house/5660898.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1261,闵行,三佳花苑 ,2600,合租,23,9,星中路,832,2019-08-19
1686,993502,中大九里德（九杜路1000弄）-松江 保洁服务 维修服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/993502.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1260,松江,中大九里德（九杜路1000弄） ,1200,合租,13,-1,招呼站,112,2019-08-19
1685,276313,西郊一区（龙阳二区）-青浦 独卫 保洁服务 维修服务 新上架 电梯房 别墅改造 非一楼,http://sh.baletu.com/house/276313.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1259,青浦,西郊一区（龙阳二区） ,1800,合租,20,-1,盈港东路明珠路,63,2019-08-19
1684,5783352,金沙湾绿地和苑二期-嘉定 新上架 电梯房 非一楼,http://sh.baletu.com/house/5783352.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1258,嘉定,金沙湾绿地和苑二期 ,1750,合租,20,11,马陆,1152,2019-08-19
1683,5677647,绿地云天坊-松江 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5677647.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1257,松江,绿地云天坊 ,1700,合租,18,9,泗泾,255,2019-08-19
1682,2071902,滨浦新苑四村-闵行 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/2071902.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1256,闵行,滨浦新苑四村 ,2000,合租,15,8,沈杜公路,1163,2019-08-19
1681,604708,亭中小区-松江 保洁服务 维修服务 新上架 非一楼 主卧,http://sh.baletu.com/house/604708.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1255,松江,亭中小区 ,1500,合租,30,9,九亭,1177,2019-08-19
1680,5675550,明珠家园一区-青浦 独卫 保洁服务 新上架,http://sh.baletu.com/house/5675550.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1254,青浦,明珠家园一区 ,1600,合租,15,-1,明珠路北青公路,123,2019-08-19
1679,185727,二联家园二区-闵行 独卫 维修服务 新上架 电梯房 复式 别墅改造 非一楼 主卧,http://sh.baletu.com/house/185727.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1253,闵行,二联家园二区 ,3200,合租,10,2,徐泾东,1148,2019-08-19
1678,5602940,火箭村-浦东 近地铁 新上架 非一楼,http://sh.baletu.com/house/5602940.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1252,浦东,火箭村 ,1600,合租,13,11,秀沿路,1203,2019-08-19
1677,5333668,古镇苑-宝山 新上架 非一楼 朝南,http://sh.baletu.com/house/5333668.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1251,宝山,古镇苑 ,1100,合租,18,7,美兰湖,1535,2019-08-19
1676,3435216,和家欣苑D区-宝山 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/3435216.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1250,宝山,和家欣苑D区 ,1650,合租,16,1,宝安公路,1685,2019-08-19
1675,185032,二联家园三区（东区）-闵行 独卫 保洁服务 维修服务 新上架 复式 别墅改造 非一楼 朝南,http://sh.baletu.com/house/185032.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1249,闵行,二联家园三区（东区） ,1600,合租,25,2,徐泾东,1054,2019-08-19
1674,5641626,美罗家园年吉苑-宝山 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5641626.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1248,宝山,美罗家园年吉苑 ,1500,合租,15,7,美兰湖,352,2019-08-19
1673,5753324,美罗家园年吉苑-宝山 近地铁 独卫 保洁服务 新上架 主卧,http://sh.baletu.com/house/5753324.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1247,宝山,美罗家园年吉苑 ,1700,合租,20,7,美兰湖,352,2019-08-19
1672,5637233,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 保洁服务 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5637233.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1246,宝山,美罗家园年吉苑 ,1800,合租,18,7,美兰湖,352,2019-08-19
1671,5695090,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5695090.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1245,宝山,美罗家园年吉苑 3室1厅1卫,3900,整租,66,7,美兰湖,352,2019-08-19
1670,5641627,美罗家园年吉苑-宝山 近地铁 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/5641627.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1244,宝山,美罗家园年吉苑 ,1400,合租,15,7,美兰湖,352,2019-08-19
1669,5750331,美罗家园年吉苑-宝山 近地铁 新上架 非一楼,http://sh.baletu.com/house/5750331.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1243,宝山,美罗家园年吉苑 ,1300,合租,16,7,美兰湖,352,2019-08-19
1668,5803916,美罗家园年吉苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/5803916.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1242,宝山,美罗家园年吉苑 ,1700,合租,18,7,美兰湖,352,2019-08-19
1667,5695104,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5695104.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=1241,宝山,美罗家园年吉苑 3室1厅1卫,3900,整租,66,7,美兰湖,352,2019-08-19
